73,Microsoft ASP.NET and Web Tools 2015 - Visual Studio 2015,Microsoft Corporation,{793E0ACB-A990-3C19-BC72-0C3096CC60C7},WINDOWS,1463083759347,1463083759347,0,LEGACY
74,Microsoft SQL Server 2014 Transact-SQL ScriptDom ,Microsoft Corporation,{020CDFE0-C127-4047-B571-37C82396B662},WINDOWS,1463083759363,1463083759363,0,LEGACY
75,Google Chrome,Google Inc.,Google Chrome,WINDOWS,1463083759378,1463083759378,0,LEGACY
76,IntelÂ® Hardware Accelerated Execution Manager,Intel Corporation,{ECCB31F5-435D-4F37-A98D-5854D3C62718},WINDOWS,1463083759397,1463083759397,0,LEGACY
77,Microsoft .NET Framework 4.5.1 Multi-Targeting Pack,Microsoft Corporation,{6A0C6700-EA93-372C-8871-DCCF13D160A4},WINDOWS,1463083759414,1463083759414,0,LEGACY
78,Microsoft .NET Framework 4.5.2 Multi-Targeting Pack,Microsoft Corporation,{B941AFB4-8851-33A1-9E72-0C33D463C41C},WINDOWS,1463083759431,1463083759431,0,LEGACY
79,HP Client Automation Application Manager Agent,Hewlett-Packard Company,{71C1542A-0767-4731-B4C9-119073501295},WINDOWS,1463083759446,1463083759446,0,LEGACY
80,Sublime Text Build 3065,Sublime HQ Pty Ltd,Sublime Text 3_is1,WINDOWS,1463083759465,1463083759465,0,LEGACY
81,Microsoft Azure Command Line Tools,Microsoft Corporation,{C95EF3FE-279B-4DCA-8857-F1A0A7C53687},WINDOWS,1463083759481,1463083759481,0,LEGACY
82,HP Hotkey Support,Hewlett-Packard Company,{57FA60DA-585F-456A-B80E-17D1CDD22A30},WINDOWS,1463083759497,1463083759497,0,LEGACY
83,Microsoft SQL Server 2012 Express LocalDB ,Microsoft Corporation,{6C026A91-640F-4A23-8B68-05D589CC6F18},WINDOWS,1463083759512,1463083759512,0,LEGACY
84,Motorola Mobile Drivers Installation 5.9.0,Motorola Inc.,{4E7CCB76-687B-4C53-9A5E-08780AF3A551},WINDOWS,1463083759529,1463083759529,0,LEGACY
85,Microsoft SQL Server 2012 T-SQL Language Service ,Microsoft Corporation,{04DD7AF4-A6D3-4E30-9BB9-3B3670719234},WINDOWS,1463083759551,1463083759551,0,LEGACY
86,Microsoft .NET Framework 4.5.2 Multi-Targeting Pack (ENU),Microsoft Corporation,{290FC320-2F5A-329E-8840-C4193BD7A9EE},WINDOWS,1463083759576,1463083759576,0,LEGACY
87,Microsoft Visual Studio Team Foundation Server 2013 Power Tools - Update 2,Microsoft Corporation,{36AEC772-4D0E-4986-8A53-4761C971EEC5},WINDOWS,1463083759599,1463083759599,0,LEGACY
88,Microsoft .NET Framework 4.6 Targeting Pack,Microsoft Corporation,{2CC6A4A7-AAC2-46C9-9DBB-3727B5954F65},WINDOWS,1463083759616,1463083759616,0,LEGACY
89,Microsoft Azure Mobile App SDK V1.0,Microsoft Corporation,{D627CBA2-99EA-4823-B8A6-A571B0542ACB},WINDOWS,1463083759631,1463083759631,0,LEGACY
90,HP HD Webcam,SunplusIT,Sunplus SPUVCb,WINDOWS,1463083759647,1463083759647,0,LEGACY
91,Microsoft SQL Server 2012 Management Objects  (x64),Microsoft Corporation,{43A5C316-9521-49C3-B9B6-FCE5E1005DF0},WINDOWS,1463083759665,1463083759665,0,LEGACY
92,MSXML 4.0 SP3 Parser (KB2721691),Microsoft Corporation,{355B5AC0-CEEE-42C5-AD4D-7F3CFD806C36},WINDOWS,1463083759679,1463083759679,0,LEGACY
93,Bonjour,Apple Inc.,{E4F5E48E-7155-4CF9-88CD-7F377EC9AC54},WINDOWS,1463083759695,1463083759695,0,LEGACY
94,Microsoft Visual C++ 2015 Redistributable (x86) - 14.0.23026,Microsoft Corporation,{74d0e5db-b326-4dae-a6b2-445b9de1836e},WINDOWS,1463083759711,1463083759711,0,LEGACY
95,Adobe Flash Player 21 NPAPI,Adobe Systems Incorporated,{8AA0E56A-5F80-413C-863D-67ED1E0DAC55},WINDOWS,1463083759734,1463083759734,0,LEGACY
96,Intel(R) Processor Graphics,Intel Corporation,{F0E3AD40-2BBD-4360-9C76-B9AC9A5886EA},WINDOWS,1463083759754,1463083759754,0,LEGACY
97,AWS Tools for Windows,Amazon Web Services Developer Relations,{C56AEEEE-9B18-49BE-8117-3D8E9F200E5F},WINDOWS,1463083759773,1463083759773,0,LEGACY
98,Juniper Networks Setup Client 64-bit Activex Control,Juniper Networks,Juniper_Setup_Client Activex Control,WINDOWS,1463083759789,1463083759789,0,LEGACY
99,AutoIt v3.3.14.1,AutoIt Team,AutoItv3,WINDOWS,1463083759804,1463083759804,0,LEGACY
100,Microsoft Azure PowerShell - August 2015,Microsoft Corporation,{032C03AF-F401-4B11-A27B-1AD6BFD9EADA},WINDOWS,1463083759820,1463083759820,0,LEGACY
101,Microsoft SQL Server Data Tools Build Utilities - enu (12.0.30919.1),Microsoft Corporation,{6781FF9B-E87D-4A03-9373-A55A288B83FA},WINDOWS,1463083759835,1463083759835,0,LEGACY
102,Outlook Diagnostics,Hewlett-Packard Company,{8BD2B13B-9361-4005-B5BD-7FBEC4AEB105},WINDOWS,1463083759853,1463083759853,0,LEGACY
103,HP Password Reset Tool,Hewlett-Packard Inc.,{B094F315-504A-4EFB-9FDA-F52DA66EE830},WINDOWS,1463083759870,1463083759870,0,LEGACY
104,Validity Fingerprint Sensor Driver,Validity Sensors, Inc.,{ADAA7361-54B8-4FC8-804E-94EC6C11ED68},WINDOWS,1463083759885,1463083759885,0,LEGACY
105,HP Support Solutions Framework,Hewlett-Packard Company,{55065080-504F-43BB-BE00-36B80D7D39A5},WINDOWS,1463083759899,1463083759899,0,LEGACY
106,Microsoft Azure Storage Tools - v3.2.0,Microsoft Corporation,{9374C90A-0784-4F19-92B5-FB7161AE0B1C},WINDOWS,1463083759915,1463083759915,0,LEGACY
107,WinZip 18.0,WinZip Computing, S.L. ,{CD95F661-A5C4-44F5-A6AA-ECDD91C240E1},WINDOWS,1463083759930,1463083759930,0,LEGACY
108,Microsoft Help Viewer 2.1,Microsoft Corporation,Microsoft Help Viewer 2.1,WINDOWS,1463083759948,1463083759948,0,LEGACY
109,Oracle VM VirtualBox 5.0.12,Oracle Corporation,{6F93731D-89E1-4A8F-BDA9-D104860DDB02},WINDOWS,1463083759965,1463083759965,0,LEGACY
110,Microsoft Web Deploy 3.6,Microsoft Corporation,{ED4CC1E5-043E-4157-8452-B5E533FE2BA1},WINDOWS,1463083759981,1463083759981,0,LEGACY
111,Android Studio,Google Inc.,Android Studio,WINDOWS,1463083759996,1463083759996,0,LEGACY
112,Adobe Reader XI (11.0.15),Adobe Systems Incorporated,{AC76BA86-7AD7-1033-7B44-AB0000000001},WINDOWS,1463083760012,1463083760012,0,LEGACY
113,Microsoft SQL Server 2012 Transact-SQL ScriptDom ,Microsoft Corporation,{54C5041B-0E91-4E92-8417-AAA12493C790},WINDOWS,1463083760027,1463083760027,0,LEGACY
114,Microsoft SQL Server 2014 T-SQL Language Service ,Microsoft Corporation,{47D08E7A-92A1-489B-B0BF-415516497BCE},WINDOWS,1463083760042,1463083760042,0,LEGACY
115,WCF RIA Services V1.0 SP2,Microsoft Corporation,{5D8DD6A8-C4D7-4554-93F9-F1CC28C72600},WINDOWS,1463083760060,1463083760060,0,LEGACY
116,PC COE,Hewlett-Packard Company,{DF6F1789-2C07-49CB-993D-6B3D5586C34E},WINDOWS,1463083760076,1463083760076,0,LEGACY
117,Git Extensions 2.48.05,Henk,{FDDA4357-7603-4D29-9017-ACA78BB3D42F},WINDOWS,1463083760091,1463083760091,0,LEGACY
118,Microsoft SQL Server System CLR Types (x64),Microsoft Corporation,{4701DEDE-1888-49E0-BAE5-857875924CA2},WINDOWS,1463083760107,1463083760107,0,LEGACY
119,LastPass (uninstall only),LastPass,LastPass,WINDOWS,1463083760122,1463083760122,0,LEGACY
120,IIS Express Application Compatibility Database for x86,,{ad846bae-d44b-4722-abad-f7420e08bcd9}.sdb,WINDOWS,1463083760138,1463083760138,0,LEGACY
121,Microsoft Visual Studio Cross Browser Testing Setup for Selenium Components,Microsoft Corporation,{FDF3088B-DEDE-4A53-8B5B-BC23AA5213E9},WINDOWS,1463083760153,1463083760153,0,LEGACY
122,SciTE4AutoIt3 15.920.938.0,Jos van der Zande,SciTE4AutoIt3,WINDOWS,1463083760169,1463083760169,0,LEGACY
123,Microsoft Visual F# 3.1.2,Microsoft Corporation,{d705b4dc-2aa8-4215-9b13-4fad5dcda72b},WINDOWS,1463083760184,1463083760184,0,LEGACY
124,IntelÂ® PROSet/Wireless Software,Intel Corporation,{75895d95-3e4b-42b6-8440-97a0e234aeb3},WINDOWS,1463083760199,1463083760199,0,LEGACY
125,Python 2.7.9,Python Software Foundation,{79F081BF-7454-43DB-BD8F-9EE596813232},WINDOWS,1463083760219,1463083760219,0,LEGACY
126,Microsoft SQL Server 2014 Management Objects ,Microsoft Corporation,{2774595F-BC2A-4B12-A25B-0C37A37049B0},WINDOWS,1463083760234,1463083760234,0,LEGACY
127,Java SE Development Kit 7 Update 79 (64-bit),Oracle,{64A3A4F4-B792-11D6-A78A-00B0D0170790},WINDOWS,1463083760250,1463083760250,0,LEGACY
128,Microsoft SQL Server 2012 Data-Tier App Framework ,Microsoft Corporation,{1B876496-B3A2-4D22-9B12-B608A3FD4B8B},WINDOWS,1463083760265,1463083760265,0,LEGACY
129,Shoes 3.3.0-gtk3-32,shoesrb,Shoes,WINDOWS,1463083760280,1463083760280,0,LEGACY
130,Synergy (64-bit),The Synergy Project,{77865914-4067-41D2-8DE0-ACFA9C83351D},WINDOWS,1463083760295,1463083760295,0,LEGACY
131,Entity Framework 6.1.3 Tools  for Visual Studio 2013,Microsoft Corporation,{D5170452-84D1-4725-AD9C-F9ECFD0A9E9F},WINDOWS,1463083760310,1463083760310,0,LEGACY
132,Git version 2.7.0,The Git Development Community,Git_is1,WINDOWS,1463083760325,1463083760325,0,LEGACY
133,Open Broadcaster Software,,Open Broadcaster Software,WINDOWS,1463083760342,1463083760342,0,LEGACY
134,Microsoft .NET Framework 4.5 Multi-Targeting Pack,Microsoft Corporation,{56E962F0-4FB0-3C67-88DB-9EAA6EEFC493},WINDOWS,1463083760357,1463083760357,0,LEGACY
135,Microsoft Azure Compute Emulator - v2.7,Microsoft Corporation,Microsoft Azure Compute Emulator - v2.7,WINDOWS,1463083760372,1463083760372,0,LEGACY
136,Microsoft SQL Server 2014 Transact-SQL Compiler Service ,Microsoft Corporation,{59DE4D1C-690E-4397-8A44-B684934E863C},WINDOWS,1463083760395,1463083760395,0,LEGACY
137,Intel(R) Rapid Storage Technology,Intel Corporation,{409CB30E-E457-4008-9B1A-ED1B9EA21140},WINDOWS,1463083760413,1463083760413,0,LEGACY
138,Microsoft Azure Tools for Microsoft Visual Studio 2015 - v2.7,Microsoft Corporation,{2ba3b504-c86f-4742-a89e-6faa157422ad},WINDOWS,1463083760429,1463083760429,0,LEGACY
139,TeamViewer 11,TeamViewer,TeamViewer,WINDOWS,1463083760446,1463083760446,0,LEGACY
140,Entity Framework 6.1.3 Tools  for Visual Studio 2015,Microsoft Corporation,{1A8A9739-BAD7-491F-B5B9-A79A2B965422},WINDOWS,1463083760461,1463083760461,0,LEGACY
141,MySQL Workbench 6.3 CE,Oracle Corporation,{40AFAA5A-72EE-45A7-B8D2-CC7E08C9370B},WINDOWS,1463083760477,1463083760477,0,LEGACY
142,Juniper Networks Setup Client Activex Control,Juniper Networks,Juniper_Setup_Client Activex Control,WINDOWS,1463083760493,1463083760493,0,LEGACY
143,IIS Express Application Compatibility Database for x64,,{08274920-8908-45c2-9258-8ad67ff77b09}.sdb,WINDOWS,1463083760510,1463083760510,0,LEGACY
144,SketchUp 2015,Trimble Navigation Limited,{350488A4-1540-4103-8F01-B27503891EB0},WINDOWS,1463083760527,1463083760527,0,LEGACY
145,HP Connection Manager,Hewlett-Packard Company,{C0ED9561-8312-457C-BB1B-BDC7EE034CED},WINDOWS,1463083760552,1463083760552,0,LEGACY
146,HP Fonts,Hewlett-Packard,{05FCDAAC-6974-439F-872C-6921F1424FC5},WINDOWS,1463083760575,1463083760575,0,LEGACY
147,Microsoft .NET Version Manager (x64) 1.0.0-beta5,Microsoft Corporation,{c5a4aba3-1aba-3ef8-b2d5-c3fa37f59738},WINDOWS,1463083760590,1463083760590,0,LEGACY
148,Microsoft Azure Authoring Tools - v2.7,Microsoft Corporation,{345F324D-D270-4051-95FA-55AAA9CA7FE7},WINDOWS,1463083760608,1463083760608,0,LEGACY
149,Microsoft System CLR Types for SQL Server 2014,Microsoft Corporation,{68BA34E8-9B9D-4A74-83F0-7D366B532D75},WINDOWS,1463083760623,1463083760623,0,LEGACY
150,HipChat,Atlassian Inc,{1E58E3D7-8943-4BF1-BADD-BF471506B684},WINDOWS,1463083760641,1463083760641,0,LEGACY
151,Microsoft Azure Storage Emulator - v4.1,Microsoft Corporation,Microsoft Azure Storage Emulator - v4.1,WINDOWS,1463083760656,1463083760656,0,LEGACY
152,Device Installer x64,ActivIdentity,{90FE5BFC-C6C5-45D3-A7E3-463D707E2D44},WINDOWS,1463083760672,1463083760672,0,LEGACY
153,HP Encryption Recovery,Hewlett-Packard.,HP Encryption Recovery_is1,WINDOWS,1463083760687,1463083760687,0,LEGACY
154,Microsoft Azure Quickstarts,Microsoft Corporation,{A6ACA586-9C39-3F57-82B6-9345FF1672F9},WINDOWS,1463083760703,1463083760703,0,LEGACY
155,Microsoft Azure Mobile App SDK V2.0,Microsoft Corporation,{55682DAE-D723-40A1-B448-3D259DEF5073},WINDOWS,1463083760720,1463083760720,0,LEGACY
156,HP 3D DriveGuard,Hewlett-Packard Company,{13133E99-B0D5-4143-B832-AAD55C62A41C},WINDOWS,1463083760738,1463083760738,0,LEGACY
157,PC COE Required Settings,Hewlett-Packard Company,{4D9D12CD-B714-4A8F-A4AB-C33C4DD7F770},WINDOWS,1463083760755,1463083760755,0,LEGACY
158,Microsoft SQL Server Data Tools 2013,Microsoft Corporation,{0d931f65-00ff-4fba-8569-6c1d016183a0},WINDOWS,1463083760772,1463083760772,0,LEGACY
159,HP Support Assistant,Hewlett-Packard Company,{79C54A05-F146-4EA0-8A70-D4EFE6181E52},WINDOWS,1463083760789,1463083760789,0,LEGACY
160,Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219,Microsoft Corporation,{F0C3E5D1-1ADE-321E-8167-68EF0DE699A5},WINDOWS,1463083760805,1463083760805,0,LEGACY
161,Microsoft SQL Server 2012 Data-Tier App Framework  (x64),Microsoft Corporation,{A6BA243E-85A3-4635-A269-32949C98AC7F},WINDOWS,1463083760823,1463083760823,0,LEGACY
162,Intel(R) Management Engine Components,Intel Corporation,{65153EA5-8B6E-43B6-857B-C6E4FC25798A},WINDOWS,1463083760839,1463083760839,0,LEGACY
163,Node.js,Node.js Foundation,{086E4945-7F67-4AB6-8F56-D8A72D88EAA7},WINDOWS,1463083760857,1463083760857,0,LEGACY
164,TypeScript Tools for Microsoft Visual Studio 2015 1.5.4.0,Microsoft Corporation,{4cde0c8c-47b3-448f-babf-fe5d392432a6},WINDOWS,1463083760874,1463083760874,0,LEGACY
165,Microsoft .NET Framework 4.6 Targeting Pack (ENU),Microsoft Corporation,{3D3CEBE6-40EA-4C48-97FD-73828281AB4A},WINDOWS,1463083760890,1463083760890,0,LEGACY
166,Microsoft System CLR Types for SQL Server 2012,Microsoft Corporation,{070C38AC-05CE-43DF-9A20-141332F6AB2B},WINDOWS,1463083760906,1463083760906,0,LEGACY
167,IIS 10.0 Express,Microsoft Corporation,{5984D8DA-C1AF-4284-9C88-D7150425B315},WINDOWS,1463083760922,1463083760922,0,LEGACY
168,HP Touchpoint Manager,Hewlett-Packard Company,{24CB35EB-F445-4061-8C3A-67D5631996C5},WINDOWS,1463083760940,1463083760940,0,LEGACY
169,Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030,Microsoft Corporation,{ca67548a-5ebe-413a-b50c-4b9ceb6d66c6},WINDOWS,1463083760958,1463083760958,0,LEGACY
170,Microsoft .NET Framework 4.5.1 Multi-Targeting Pack (ENU),Microsoft Corporation,{D3517C62-68A5-37CF-92F7-93C029A89681},WINDOWS,1463083760992,1463083760992,0,LEGACY
171,Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.21005,Microsoft Corporation,{7f51bdb9-ee21-49ee-94d6-90afc321780e},WINDOWS,1463083761008,1463083761008,0,LEGACY
172,Microsoft SQL Server 2014 Management Objects  (x64),Microsoft Corporation,{1F9EB3B6-AED7-4AA7-B8F1-8E314B74B2A5},WINDOWS,1463083761023,1463083761023,0,LEGACY
173,Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.60610,Microsoft Corporation,{95716cce-fc71-413f-8ad5-56c2892d4b3a},WINDOWS,1463083761041,1463083761041,0,LEGACY
174,Microsoft Visual C++ 2005 Redistributable,Microsoft Corporation,{7299052b-02a4-4627-81f2-1818da5d550d},WINDOWS,1463083761060,1463083761060,0,LEGACY
175,Dropbox,Dropbox, Inc.,Dropbox,WINDOWS,1463083761075,1463083761075,0,LEGACY
176,Intel(R) Control Center,Intel Corporation,{F8A9085D-4C7A-41a9-8A77-C8998A96C421},WINDOWS,1463083761091,1463083761091,0,LEGACY
177,Microsoft SQL Server Compact 4.0 SP1 x64 ENU,Microsoft Corporation,{78909610-D229-459C-A936-25D92283D3FD},WINDOWS,1463083761107,1463083761107,0,LEGACY
178,Adobe Flash Player 21 ActiveX,Adobe Systems Incorporated,{5708517C-59A3-45C6-9727-6C06C8595AFD},WINDOWS,1463083761122,1463083761122,0,LEGACY
179,Microsoft SQL Server System CLR Types,Microsoft Corporation,{A47FD1BF-A815-4A76-BE65-53A15BD5D25D},WINDOWS,1463083761137,1463083761137,0,LEGACY
180,MDOP MBAM,Microsoft Corporation,{AEC5BCA3-A2C5-46D7-9873-7698E6D3CAA4},WINDOWS,1463083761153,1463083761153,0,LEGACY
181,Realtek Card Reader,Realtek Semiconductor Corp.,{5BC2B5AB-80DE-4E83-B8CF-426902051D0A},WINDOWS,1463083761172,1463083761172,0,LEGACY
182,Vagrant,HashiCorp,{DBD58741-B374-4518-B0F7-8F33D09E3164},WINDOWS,1463083761189,1463083761189,0,LEGACY
183,OpenSSH for Windows (remove only),Michael Johnson,OpenSSH,WINDOWS,1463083761204,1463083761204,0,LEGACY
184,Microsoft Visual Studio Ultimate 2013,Microsoft Corporation,{84e72603-1a6a-4c51-81b3-de36aabcc4f8},WINDOWS,1463083761220,1463083761220,0,LEGACY
187,HP Support Assistant,HP,{78E2C850-ADA6-420D-BA35-2F4A9BE733CC},WINDOWS,1463084440232,1463084440232,0,LEGACY
188,HP Password Recovery,Hewlett-Packard Company,{7131C318-4C08-491A-81BC-342D5C50913D},WINDOWS,1463084440251,1463084440251,0,LEGACY
